d1,d2,lower_bound,upper_bound,midpoint,swap_zone_width,failure_reason
5,40,5.079,10.0,7.5395,4.921,
76,79,,,,,no_o1_crossover
16,70,2.117,6.057,4.087,3.9400000000000004,
41,43,,,,,no_o1_crossover
25,17,,,,,no_o1_crossover
50,47,,,,,no_o1_crossover
23,21,,,,,no_o1_crossover
40,8,,,,,no_o1_crossover
83,87,,,,,no_o2_crossover
70,56,0.413,0.523,0.46799999999999997,0.11000000000000004,
35,34,,,,,no_o2_crossover
94,32,,,,,no_o2_crossover
12,35,,,,,no_o1_crossover
14,36,0.366,0.613,0.4895,0.247,
97,99,0.277,0.354,0.3155,0.07699999999999996,
4,99,,,,,no_o1_crossover
29,52,,,,,no_o1_crossover
24,80,5.88,10.0,7.9399999999999995,4.12,
22,14,,,,,no_o1_crossover
82,51,1.826,6.401,4.1135,4.574999999999999,
17,63,0.33,0.514,0.42200000000000004,0.184,
11,35,,,,,no_o2_crossover
53,47,,,,,no_o2_crossover
79,42,,,,,no_o1_crossover
67,72,0.576,0.595,0.5854999999999999,0.019000000000000017,
53,45,0.309,0.632,0.47050000000000003,0.323,
54,25,,,,,no_o1_crossover
2,47,0.881,1.362,1.1215000000000002,0.4810000000000001,
89,44,,,,,no_o2_crossover
76,77,,,,,no_o2_crossover
59,68,1.78,8.297,5.0385,6.517,
90,26,,,,,no_o1_crossover
94,44,,,,,no_o1_crossover
35,51,,,,,no_o1_crossover
19,85,9.741,10.0,9.8705,0.25900000000000034,
12,97,,,,,no_o1_crossover
31,30,,,,,no_o2_crossover
48,85,,,,,no_o1_crossover
15,15,,,,,no_o1_crossover
34,51,4.343,10.0,7.1715,5.657,
28,2,5.772,10.0,7.886,4.228,
70,38,,,,,no_o2_crossover
23,16,,,,,no_o1_crossover
77,69,,,,,no_o2_crossover
6,73,7.843,10.0,8.9215,2.157,
15,1,,,,,no_o2_crossover
12,4,0.502,0.529,0.5155000000000001,0.027000000000000024,
88,25,,,,,no_o1_crossover
11,0,6.01,10.0,8.004999999999999,3.99,
82,92,0.311,0.453,0.382,0.14200000000000002,
40,73,,,,,no_o2_crossover
69,18,5.279,10.0,7.6395,4.721,
85,88,,,,,no_o1_crossover
48,44,,,,,no_o1_crossover
25,88,,,,,no_o1_crossover
45,43,,,,,no_o2_crossover
29,61,9.196,10.0,9.597999999999999,0.8040000000000003,
93,95,0.241,0.571,0.40599999999999997,0.32999999999999996,
60,6,1.514,3.003,2.2585,1.489,
11,22,0.263,0.506,0.3845,0.243,
9,15,,,,,no_o1_crossover
84,34,1.245,3.776,2.5105,2.5309999999999997,
91,77,3.196,10.0,6.598,6.804,
29,98,,,,,no_o1_crossover
89,9,,,,,no_o2_crossover
86,59,,,,,no_o2_crossover
26,72,,,,,no_o2_crossover
31,10,0.153,0.604,0.3785,0.45099999999999996,
73,79,0.334,0.365,0.34950000000000003,0.030999999999999972,
91,2,,,,,no_o2_crossover
60,82,,,,,no_o2_crossover
33,20,,,,,no_o1_crossover
91,3,,,,,no_o2_crossover
73,50,0.29,0.47,0.38,0.18,
89,34,9.357,10.0,9.6785,0.6430000000000007,
36,30,,,,,no_o1_crossover
5,88,,,,,no_o2_crossover
54,92,5.302,10.0,7.651,4.698,
30,42,,,,,no_o2_crossover
15,63,0.321,0.473,0.397,0.15199999999999997,
18,12,0.37,0.611,0.4905,0.241,
69,7,0.172,0.64,0.406,0.468,
77,63,0.23,0.662,0.446,0.43200000000000005,
49,42,,,,,no_o1_crossover
85,86,,,,,no_o1_crossover
78,5,8.956,10.0,9.478,1.0440000000000005,
95,18,,,,,no_o1_crossover
51,3,0.516,0.82,0.6679999999999999,0.30399999999999994,
77,21,,,,,no_o2_crossover
19,32,8.457,10.0,9.2285,1.5429999999999993,
47,44,0.595,0.615,0.605,0.020000000000000018,
12,83,,,,,no_o1_crossover
17,6,,,,,no_o1_crossover
48,93,,,,,no_o1_crossover
22,2,,,,,no_o1_crossover
33,61,0.568,1.176,0.8719999999999999,0.608,
62,16,,,,,no_o1_crossover
47,18,4.021,10.0,7.0105,5.979,
25,43,,,,,no_o2_crossover
46,52,,,,,no_o1_crossover
21,5,7.59,10.0,8.795,2.41,
99,97,,,,,no_o1_crossover
66,9,,,,,no_o2_crossover
74,14,,,,,no_o1_crossover
59,99,0.281,0.514,0.3975,0.23299999999999998,
9,3,,,,,no_o1_crossover
81,64,,,,,no_o2_crossover
69,86,4.717,10.0,7.358499999999999,5.283,
48,18,,,,,no_o1_crossover
51,76,0.575,0.787,0.681,0.21200000000000008,
79,58,,,,,no_o1_crossover
55,6,,,,,no_o1_crossover
88,49,0.422,1.233,0.8275,0.8110000000000002,
46,18,,,,,no_o1_crossover
63,67,,,,,no_o1_crossover
83,45,,,,,no_o1_crossover
56,72,3.364,10.0,6.682,6.636,
53,26,0.338,0.582,0.45999999999999996,0.24399999999999994,
92,84,,,,,no_o1_crossover
79,23,,,,,no_o2_crossover
69,58,,,,,no_o2_crossover
11,12,0.434,0.533,0.48350000000000004,0.09900000000000003,
31,9,,,,,no_o2_crossover
59,14,,,,,no_o1_crossover
82,13,0.635,0.915,0.775,0.28,
86,64,0.416,0.518,0.46699999999999997,0.10200000000000004,
54,0,,,,,no_o1_crossover
72,17,5.908,10.0,7.954000000000001,4.092,
91,84,,,,,no_o2_crossover
6,28,,,,,cannot_determine_o1_dominance
83,24,0.211,0.535,0.373,0.32400000000000007,
0,35,0.507,0.509,0.508,0.0020000000000000018,
73,5,9.14,10.0,9.57,0.8599999999999994,
63,53,,,,,no_o1_crossover
90,67,,,,,no_o1_crossover
9,74,0.175,0.626,0.40049999999999997,0.451,
65,6,,,,,no_o2_crossover
83,91,,,,,no_o1_crossover
63,60,,,,,no_o1_crossover
66,40,5.707,10.0,7.8535,4.293,
41,29,,,,,no_o2_crossover
87,30,,,,,no_o1_crossover
82,86,6.541,10.0,8.2705,3.4589999999999996,
15,80,0.144,0.63,0.387,0.486,
41,71,,,,,no_o1_crossover
5,80,0.286,0.428,0.357,0.14200000000000002,
42,3,,,,,no_o1_crossover
51,88,0.33,0.634,0.482,0.304,
13,47,,,,,no_o2_crossover
69,32,,,,,no_o2_crossover
68,90,0.333,0.557,0.44500000000000006,0.22400000000000003,
18,67,,,,,no_o2_crossover
89,5,,,,,no_o2_crossover
58,43,0.324,0.454,0.389,0.13,
86,12,0.39,0.613,0.5015000000000001,0.22299999999999998,
90,48,,,,,no_o1_crossover
94,75,0.269,0.391,0.33,0.122,
59,25,,,,,no_o2_crossover
61,37,,,,,no_o1_crossover
94,19,,,,,no_o2_crossover
54,39,,,,,no_o1_crossover
89,45,0.352,0.362,0.357,0.010000000000000009,
53,83,0.432,0.692,0.5619999999999999,0.25999999999999995,
97,61,,,,,no_o2_crossover
41,11,,,,,no_o1_crossover
1,33,0.291,0.664,0.47750000000000004,0.37300000000000005,
39,39,,,,,no_o1_crossover
15,10,0.148,0.68,0.41400000000000003,0.532,
91,34,0.684,10.0,5.342,9.316,
30,49,0.467,0.492,0.47950000000000004,0.024999999999999967,
12,0,,,,,no_o1_crossover
32,9,,,,,no_o2_crossover
83,15,,,,,no_o1_crossover
65,42,,,,,no_o1_crossover
44,81,0.735,1.469,1.102,0.7340000000000001,
32,62,0.259,0.546,0.4025,0.28700000000000003,
41,23,,,,,no_o2_crossover
3,94,,,,,no_o2_crossover
25,73,,,,,no_o1_crossover
87,77,,,,,no_o1_crossover
28,60,,,,,no_o2_crossover
8,28,,,,,no_o2_crossover
26,94,,,,,no_o1_crossover
84,26,0.358,0.53,0.444,0.17200000000000004,
36,61,,,,,no_o2_crossover
42,75,0.269,0.559,0.41400000000000003,0.29000000000000004,
21,33,0.341,0.439,0.39,0.09799999999999998,
77,70,1.254,3.216,2.2350000000000003,1.9620000000000002,
23,51,,,,,no_o1_crossover
93,34,5.001,10.0,7.500500000000001,4.999,
81,76,,,,,no_o2_crossover
91,17,0.568,0.704,0.6359999999999999,0.136,
85,54,0.226,0.406,0.316,0.18000000000000002,
68,53,,,,,no_o1_crossover
59,48,,,,,no_o2_crossover
84,14,0.725,0.848,0.7865,0.123,
60,97,,,,,no_o2_crossover
50,70,,,,,no_o1_crossover
18,8,,,,,no_o2_crossover
45,21,,,,,no_o1_crossover
57,73,,,,,no_o1_crossover
99,19,5.999,10.0,7.999499999999999,4.001,
44,23,0.306,0.597,0.4515,0.291,
98,69,6.0,10.0,8.0,4.0,
68,64,0.392,0.55,0.47100000000000003,0.15800000000000003,
64,30,,,,,no_o1_crossover
60,10,0.197,0.545,0.371,0.34800000000000003,
18,66,,,,,no_o2_crossover
67,97,0.672,0.789,0.7305,0.11699999999999999,
80,59,,,,,no_o1_crossover
28,73,4.895,10.0,7.4475,5.105,
54,35,,,,,no_o1_crossover
89,19,0.598,0.636,0.617,0.038000000000000034,
92,62,0.526,0.571,0.5485,0.04499999999999993,
98,13,,,,,no_o2_crossover
45,17,,,,,no_o1_crossover
99,32,,,,,no_o1_crossover
69,48,0.373,0.488,0.4305,0.11499999999999999,
24,48,,,,,no_o1_crossover
53,37,,,,,no_o2_crossover
36,94,,,,,no_o1_crossover
34,38,,,,,no_o2_crossover
92,47,,,,,no_o1_crossover
93,62,0.25,0.554,0.402,0.30400000000000005,
61,42,,,,,no_o1_crossover
65,96,,,,,no_o1_crossover
66,21,0.949,1.377,1.163,0.42800000000000005,
97,63,,,,,no_o2_crossover
49,57,,,,,no_o1_crossover
87,65,,,,,no_o1_crossover
98,53,5.48,10.0,7.74,4.52,
68,16,,,,,no_o2_crossover
83,26,0.301,0.359,0.32999999999999996,0.057999999999999996,
97,95,0.248,0.369,0.3085,0.121,
76,27,,,,,no_o2_crossover
30,21,,,,,no_o1_crossover
52,2,,,,,no_o1_crossover
62,64,,,,,no_o1_crossover
20,47,,,,,no_o1_crossover
86,38,,,,,no_o2_crossover
2,2,,,,,no_o1_crossover
22,28,,,,,no_o1_crossover
16,51,6.977,10.0,8.4885,3.0229999999999997,
4,3,,,,,no_o1_crossover
16,83,,,,,no_o2_crossover
25,34,,,,,no_o1_crossover
41,58,,,,,no_o1_crossover
52,6,,,,,no_o1_crossover
34,33,0.444,0.475,0.4595,0.030999999999999972,
4,89,,,,,no_o1_crossover
49,30,,,,,no_o2_crossover
42,89,,,,,no_o1_crossover
62,95,,,,,no_o1_crossover
3,12,0.401,0.426,0.4135,0.024999999999999967,
44,27,,,,,no_o2_crossover
41,34,,,,,no_o1_crossover
49,38,8.115,10.0,9.057500000000001,1.8849999999999998,
59,12,,,,,no_o2_crossover
80,39,,,,,no_o1_crossover
53,31,,,,,no_o2_crossover
73,87,,,,,no_o2_crossover
29,34,,,,,no_o1_crossover
11,1,,,,,no_o1_crossover
92,93,,,,,no_o1_crossover
4,59,,,,,no_o1_crossover
0,98,,,,,no_o2_crossover
42,30,,,,,no_o2_crossover
85,65,,,,,no_o1_crossover
65,73,,,,,no_o1_crossover
22,85,,,,,no_o1_crossover
78,94,0.477,0.79,0.6335,0.31300000000000006,
60,7,0.218,0.591,0.40449999999999997,0.373,
60,8,9.607,10.0,9.8035,0.3930000000000007,
20,7,0.347,0.406,0.3765,0.05900000000000005,
47,46,0.349,0.669,0.509,0.32000000000000006,
12,17,,,,,no_o1_crossover
72,7,0.671,0.728,0.6995,0.05699999999999994,
55,38,0.828,0.895,0.8614999999999999,0.06700000000000006,
52,94,,,,,no_o1_crossover
21,70,2.153,6.577,4.365,4.4239999999999995,
21,29,0.176,0.606,0.391,0.43,
26,53,,,,,no_o1_crossover
27,30,,,,,no_o1_crossover
83,92,0.322,0.473,0.39749999999999996,0.15099999999999997,
96,71,,,,,no_o1_crossover
24,32,,,,,no_o1_crossover
87,96,,,,,no_o1_crossover
75,46,,,,,no_o2_crossover
19,66,9.965,10.0,9.9825,0.03500000000000014,
34,68,,,,,no_o2_crossover
73,14,,,,,no_o2_crossover
84,54,0.206,0.595,0.40049999999999997,0.389,
62,62,,,,,no_o1_crossover
48,91,,,,,no_o1_crossover
47,30,0.706,0.765,0.7355,0.05900000000000005,
75,56,,,,,no_o1_crossover
57,37,,,,,no_o1_crossover
6,78,1.48,7.319,4.3995,5.839,
84,57,0.359,0.474,0.4165,0.11499999999999999,
6,0,9.199,10.0,9.599499999999999,0.8010000000000002,
76,63,0.261,0.563,0.412,0.30199999999999994,
94,28,,,,,no_o1_crossover
37,78,6.292,10.0,8.146,3.708,
35,40,,,,,no_o2_crossover
21,41,0.291,0.517,0.404,0.22600000000000003,
30,90,0.422,0.498,0.45999999999999996,0.07600000000000001,
40,41,0.349,0.616,0.4825,0.267,
20,28,,,,,no_o1_crossover
30,61,0.369,0.569,0.469,0.19999999999999996,
31,97,,,,,no_o2_crossover
81,66,9.449,10.0,9.724499999999999,0.5510000000000002,
67,68,9.184,10.0,9.591999999999999,0.8160000000000007,
29,50,7.514,10.0,8.757,2.4859999999999998,
32,1,6.024,10.0,8.012,3.976,
82,96,0.39,0.411,0.40049999999999997,0.020999999999999963,
27,71,,,,,no_o1_crossover
47,24,0.232,0.619,0.4255,0.387,
88,22,0.307,0.544,0.4255,0.23700000000000004,
5,56,0.313,0.467,0.39,0.15400000000000003,
44,82,,,,,no_o2_crossover
4,40,,,,,no_o1_crossover
50,58,,,,,no_o1_crossover
14,90,,,,,no_o2_crossover
87,8,,,,,no_o1_crossover
77,24,0.154,0.593,0.3735,0.43899999999999995,
28,65,,,,,no_o2_crossover
76,76,,,,,no_o1_crossover
54,95,,,,,no_o2_crossover
54,16,,,,,no_o1_crossover
76,57,0.341,0.379,0.36,0.03799999999999998,
77,20,0.298,0.627,0.4625,0.329,
14,56,0.348,0.433,0.39049999999999996,0.08500000000000002,
18,15,,,,,no_o2_crossover
86,81,,,,,no_o2_crossover
83,98,,,,,no_o1_crossover
60,51,,,,,no_o2_crossover
39,47,,,,,no_o2_crossover
38,40,6.438,10.0,8.219,3.5620000000000003,
96,23,0.404,0.457,0.4305,0.05299999999999999,
8,14,,,,,no_o2_crossover
24,92,5.6,10.0,7.8,4.4,
9,80,0.229,0.332,0.2805,0.10300000000000001,
68,8,,,,,no_o2_crossover
54,83,,,,,no_o1_crossover
45,91,,,,,no_o1_crossover
83,72,0.573,0.575,0.574,0.0020000000000000018,
1,49,0.398,0.496,0.447,0.09799999999999998,
61,86,,,,,no_o1_crossover
47,26,0.36,0.609,0.4845,0.249,
0,7,0.194,0.629,0.4115,0.435,
94,76,,,,,no_o1_crossover
68,68,,,,,no_o1_crossover
38,63,0.517,0.615,0.5660000000000001,0.09799999999999998,
15,42,,,,,no_o2_crossover
0,41,0.303,0.518,0.4105,0.21500000000000002,
40,88,0.47,0.508,0.489,0.038000000000000034,
41,35,,,,,no_o1_crossover
45,93,,,,,no_o1_crossover
26,30,,,,,no_o1_crossover
40,89,,,,,no_o2_crossover
77,97,0.413,0.529,0.471,0.11600000000000005,
14,79,,,,,no_o2_crossover
10,25,,,,,no_o1_crossover
57,61,,,,,no_o1_crossover
54,60,,,,,no_o1_crossover
35,2,,,,,no_o2_crossover
82,5,6.786,10.0,8.393,3.2140000000000004,
59,42,,,,,no_o1_crossover
42,82,,,,,no_o1_crossover
15,44,0.536,0.684,0.6100000000000001,0.14800000000000002,
53,44,,,,,no_o2_crossover
74,53,,,,,no_o1_crossover
84,46,0.352,0.619,0.4855,0.267,
10,19,7.802,10.0,8.901,2.1980000000000004,
21,23,0.299,0.426,0.3625,0.127,
65,47,,,,,no_o2_crossover
71,66,,,,,no_o2_crossover
95,87,,,,,no_o1_crossover
67,54,0.224,0.492,0.358,0.268,
59,94,0.637,1.476,1.0565,0.839,
68,87,0.359,0.563,0.46099999999999997,0.20399999999999996,
96,49,,,,,no_o1_crossover
93,94,,,,,no_o2_crossover
9,59,,,,,no_o2_crossover
46,77,,,,,no_o1_crossover
78,41,0.239,0.668,0.4535,0.42900000000000005,
2,21,,,,,no_o2_crossover
62,52,,,,,no_o1_crossover
85,87,0.338,0.455,0.3965,0.11699999999999999,
3,11,6.459,10.0,8.2295,3.5410000000000004,
53,54,0.205,0.557,0.381,0.3520000000000001,
0,46,0.333,0.527,0.43000000000000005,0.194,
49,73,,,,,no_o1_crossover
33,17,,,,,no_o1_crossover
81,7,0.349,0.628,0.4885,0.279,
65,94,,,,,no_o1_crossover
65,59,,,,,no_o2_crossover
60,45,0.311,0.45,0.3805,0.139,
64,47,,,,,no_o1_crossover
28,53,5.581,10.0,7.7905,4.419,
6,36,,,,,no_o2_crossover
10,1,,,,,no_o1_crossover
76,7,0.22,0.692,0.45599999999999996,0.472,
44,85,,,,,no_o2_crossover
93,69,4.938,10.0,7.468999999999999,5.062,
83,62,0.206,0.673,0.4395,0.4670000000000001,
22,9,,,,,no_o1_crossover
63,77,,,,,no_o1_crossover
9,90,,,,,no_o1_crossover
24,44,,,,,no_o1_crossover
16,79,0.384,0.432,0.40800000000000003,0.04799999999999999,
73,20,0.278,0.591,0.4345,0.31299999999999994,
86,83,0.404,0.741,0.5725,0.33699999999999997,
19,4,,,,,no_o2_crossover
64,72,0.64,0.705,0.6725,0.06499999999999995,
70,45,0.51,0.652,0.581,0.14200000000000002,
35,7,0.248,0.532,0.39,0.28400000000000003,
82,65,,,,,no_o2_crossover
47,19,0.48,0.581,0.5305,0.10099999999999998,
3,50,0.191,0.762,0.47650000000000003,0.571,
80,29,0.538,0.776,0.657,0.238,
2,77,4.467,10.0,7.233499999999999,5.533,
52,76,,,,,no_o1_crossover
58,64,0.307,0.715,0.511,0.408,
54,40,,,,,no_o1_crossover
2,29,0.207,0.559,0.383,0.3520000000000001,
57,42,,,,,no_o1_crossover
21,38,0.685,0.7,0.6925,0.014999999999999902,
8,54,0.227,0.536,0.3815,0.30900000000000005,
19,58,9.857,10.0,9.9285,0.14300000000000068,
55,5,,,,,no_o2_crossover
76,32,7.395,10.0,8.6975,2.6050000000000004,
63,64,,,,,no_o1_crossover
28,92,0.334,0.537,0.4355,0.203,
59,43,,,,,no_o2_crossover
28,22,0.266,0.557,0.41150000000000003,0.29100000000000004,
6,11,7.72,10.0,8.86,2.2800000000000002,
13,37,,,,,no_o2_crossover
33,91,,,,,no_o1_crossover
74,35,,,,,no_o1_crossover
99,84,,,,,no_o1_crossover
58,4,0.257,0.604,0.4305,0.347,
30,93,,,,,no_o1_crossover
67,48,0.435,0.44,0.4375,0.0050000000000000044,
31,1,,,,,no_o1_crossover
55,10,0.177,0.607,0.392,0.43,
24,1,,,,,no_o1_crossover
20,3,,,,,no_o1_crossover
57,48,,,,,no_o1_crossover
1,42,,,,,no_o2_crossover
37,81,0.741,0.859,0.8,0.118,
52,40,,,,,no_o1_crossover
67,1,8.837,10.0,9.4185,1.1630000000000003,
56,69,,,,,no_o1_crossover
87,66,,,,,no_o1_crossover
1,73,,,,,no_o1_crossover
42,36,,,,,no_o1_crossover
71,0,,,,,no_o2_crossover
65,0,,,,,no_o1_crossover
3,41,0.201,0.807,0.504,0.6060000000000001,
1,4,0.297,0.451,0.374,0.15400000000000003,
37,33,0.467,0.557,0.512,0.09000000000000002,
28,83,0.417,0.966,0.6915,0.5489999999999999,
92,48,,,,,no_o1_crossover
65,86,,,,,no_o1_crossover
91,24,0.187,0.583,0.385,0.39599999999999996,
87,69,,,,,no_o1_crossover
34,53,,,,,no_o2_crossover
20,58,,,,,no_o1_crossover
71,12,0.349,0.659,0.504,0.31000000000000005,
22,19,5.105,10.0,7.5525,4.895,
8,12,0.422,0.569,0.49549999999999994,0.14699999999999996,
19,24,0.49,0.641,0.5655,0.15100000000000002,
54,11,,,,,no_o1_crossover
11,14,0.582,0.681,0.6315,0.09900000000000009,
24,97,,,,,no_o1_crossover
78,21,0.892,1.113,1.0025,0.22099999999999997,
24,30,,,,,no_o1_crossover
82,0,6.907,10.0,8.4535,3.093,
71,67,,,,,no_o2_crossover
49,76,,,,,no_o1_crossover
46,0,,,,,no_o1_crossover
94,74,0.182,0.51,0.346,0.328,
40,28,,,,,no_o2_crossover
68,48,0.425,0.477,0.45099999999999996,0.05199999999999999,
3,85,0.448,0.632,0.54,0.184,
70,11,,,,,no_o2_crossover
7,17,,,,,no_o1_crossover
92,23,,,,,no_o2_crossover
66,29,0.174,0.669,0.4215,0.49500000000000005,
72,90,4.438,10.0,7.218999999999999,5.562,
67,35,,,,,no_o1_crossover
58,90,0.382,0.41,0.396,0.02799999999999997,
82,24,0.182,0.622,0.402,0.44,
69,60,,,,,no_o2_crossover
40,14,0.745,0.751,0.748,0.006000000000000005,
12,14,,,,,no_o1_crossover
38,42,,,,,no_o1_crossover
74,78,,,,,no_o1_crossover
65,3,,,,,no_o1_crossover
79,19,,,,,no_o2_crossover
55,56,0.282,0.471,0.37649999999999995,0.189,
48,26,0.343,0.461,0.402,0.118,
28,7,0.226,0.614,0.42,0.388,
69,75,0.252,0.468,0.36,0.21600000000000003,
45,51,,,,,no_o1_crossover
66,19,0.489,0.59,0.5395,0.10099999999999998,
29,82,,,,,no_o1_crossover
17,57,,,,,no_o2_crossover
65,46,,,,,no_o2_crossover
94,88,,,,,no_o1_crossover
7,92,4.759,10.0,7.3795,5.241,
59,37,,,,,no_o1_crossover
6,25,,,,,no_o2_crossover
38,50,,,,,no_o2_crossover
21,28,,,,,cannot_determine_o1_dominance
30,91,6.215,10.0,8.1075,3.785,
11,58,,,,,no_o2_crossover
32,29,0.214,0.576,0.39499999999999996,0.362,
16,61,0.335,0.478,0.4065,0.14299999999999996,
67,44,,,,,no_o2_crossover
9,69,,,,,no_o1_crossover
27,54,0.311,0.349,0.32999999999999996,0.03799999999999998,
25,64,,,,,no_o1_crossover
12,49,,,,,no_o2_crossover
69,85,0.494,0.612,0.5529999999999999,0.118,
98,40,5.302,10.0,7.651,4.698,
60,60,,,,,no_o1_crossover
34,91,,,,,no_o1_crossover
4,88,,,,,no_o1_crossover
25,98,,,,,no_o1_crossover
13,17,,,,,no_o2_crossover
38,48,,,,,no_o2_crossover
1,38,0.693,0.769,0.731,0.07600000000000007,
99,88,,,,,no_o1_crossover
57,92,2.998,10.0,6.4990000000000006,7.002,
19,78,,,,,no_o2_crossover
55,98,,,,,no_o2_crossover
73,59,,,,,no_o2_crossover
62,23,0.557,1.214,0.8855,0.6569999999999999,
28,56,0.325,0.478,0.40149999999999997,0.15299999999999997,
52,78,,,,,no_o1_crossover
30,77,6.179,10.0,8.089500000000001,3.8209999999999997,
81,70,,,,,no_o2_crossover
52,87,0.343,2.595,1.469,2.2520000000000002,
50,61,4.484,10.0,7.242,5.516,
84,4,0.302,0.54,0.42100000000000004,0.23800000000000004,
71,86,,,,,no_o2_crossover
80,65,,,,,no_o1_crossover
58,37,,,,,no_o2_crossover
22,54,,,,,no_o2_crossover
85,1,,,,,no_o1_crossover
33,81,,,,,no_o2_crossover
15,38,,,,,no_o2_crossover
39,17,,,,,no_o2_crossover
4,9,,,,,no_o1_crossover
33,92,,,,,no_o2_crossover
65,62,0.265,0.579,0.422,0.31399999999999995,
39,72,0.522,0.716,0.619,0.19399999999999995,
99,78,,,,,no_o1_crossover
33,12,0.45,0.556,0.503,0.10600000000000004,
51,51,,,,,no_o1_crossover
21,19,0.507,0.621,0.5640000000000001,0.11399999999999999,
41,90,,,,,no_o1_crossover
62,98,,,,,no_o1_crossover
33,41,0.344,1.254,0.7989999999999999,0.91,
96,55,,,,,no_o1_crossover
73,60,,,,,no_o2_crossover
48,27,,,,,no_o1_crossover
52,63,,,,,no_o2_crossover
59,97,0.653,0.963,0.808,0.30999999999999994,
10,72,3.014,10.0,6.507,6.986000000000001,
34,34,,,,,no_o1_crossover
91,13,,,,,no_o2_crossover
30,14,,,,,no_o2_crossover
28,88,,,,,no_o2_crossover
36,10,0.378,0.562,0.47000000000000003,0.18400000000000005,
33,97,,,,,no_o1_crossover
55,81,,,,,no_o1_crossover
69,35,0.511,0.609,0.56,0.09799999999999998,
5,89,,,,,no_o2_crossover
9,89,,,,,no_o1_crossover
22,27,,,,,no_o1_crossover
49,53,,,,,no_o1_crossover
62,61,6.648,10.0,8.324,3.3520000000000003,
39,50,0.387,0.431,0.40900000000000003,0.043999999999999984,
51,8,,,,,no_o2_crossover
36,59,,,,,no_o1_crossover
46,17,,,,,no_o1_crossover
0,28,,,,,no_o2_crossover
59,38,0.877,0.995,0.9359999999999999,0.118,
89,60,,,,,no_o1_crossover
26,15,,,,,no_o1_crossover
15,11,,,,,no_o2_crossover
28,19,,,,,no_o2_crossover
93,85,,,,,no_o2_crossover
72,38,4.23,10.0,7.115,5.77,
45,15,,,,,no_o1_crossover
99,47,,,,,no_o1_crossover
1,75,0.251,0.468,0.35950000000000004,0.21700000000000003,
84,35,,,,,no_o2_crossover
83,7,0.257,0.636,0.4465,0.379,
53,24,0.199,0.601,0.4,0.40199999999999997,
40,13,,,,,no_o2_crossover
43,31,,,,,no_o1_crossover
79,11,,,,,no_o1_crossover
52,96,,,,,no_o1_crossover
81,60,9.727,10.0,9.8635,0.2729999999999997,
51,85,0.315,0.768,0.5415,0.453,
53,1,,,,,no_o2_crossover
26,17,,,,,no_o1_crossover
24,88,,,,,no_o1_crossover
60,42,,,,,no_o1_crossover
79,16,,,,,no_o1_crossover
56,24,,,,,no_o2_crossover
23,41,5.955,10.0,7.9775,4.045,
13,20,,,,,no_o1_crossover
63,50,,,,,no_o2_crossover
91,8,0.808,0.864,0.8360000000000001,0.05599999999999994,
2,91,6.478,10.0,8.239,3.5220000000000002,
43,98,,,,,no_o1_crossover
22,86,,,,,no_o1_crossover
78,14,,,,,no_o2_crossover
70,28,,,,,no_o2_crossover
66,65,,,,,no_o2_crossover
78,19,0.539,0.572,0.5555,0.03299999999999992,
64,66,,,,,no_o1_crossover
75,24,,,,,no_o2_crossover
85,71,,,,,no_o2_crossover
12,38,8.84,10.0,9.42,1.1600000000000001,
14,19,,,,,no_o2_crossover
46,11,,,,,no_o1_crossover
16,19,,,,,no_o2_crossover
5,10,0.173,0.625,0.399,0.452,
91,31,,,,,no_o2_crossover
67,24,0.217,0.611,0.414,0.394,
62,88,,,,,no_o1_crossover
51,87,0.255,0.626,0.4405,0.371,
28,91,6.947,10.0,8.4735,3.053,
47,40,,,,,no_o1_crossover
47,69,0.806,0.963,0.8845000000000001,0.15699999999999992,
52,34,,,,,no_o1_crossover
35,78,,,,,no_o2_crossover
94,82,,,,,no_o1_crossover
73,90,,,,,no_o2_crossover
40,63,0.329,0.591,0.45999999999999996,0.26199999999999996,
37,68,6.94,10.0,8.47,3.0599999999999996,
95,39,,,,,no_o1_crossover
44,48,,,,,no_o1_crossover
44,0,2.853,10.0,6.4265,7.147,
39,46,0.422,0.514,0.46799999999999997,0.09200000000000003,
91,46,0.308,0.633,0.47050000000000003,0.325,
70,80,0.406,0.569,0.4875,0.16299999999999992,
65,11,,,,,no_o2_crossover
15,30,,,,,no_o2_crossover
80,37,,,,,no_o1_crossover
72,56,,,,,no_o2_crossover
98,74,0.211,0.532,0.3715,0.32100000000000006,
72,23,,,,,no_o2_crossover
52,13,,,,,no_o1_crossover
66,5,7.638,10.0,8.818999999999999,2.362,
29,59,,,,,no_o1_crossover
62,14,,,,,no_o1_crossover
10,60,,,,,no_o1_crossover
35,6,,,,,no_o2_crossover
58,69,,,,,no_o2_crossover
87,18,,,,,no_o1_crossover
85,8,,,,,no_o2_crossover
29,47,,,,,no_o1_crossover
92,4,0.674,0.749,0.7115,0.07499999999999996,
3,57,,,,,no_o2_crossover
74,90,,,,,no_o1_crossover
80,30,,,,,no_o1_crossover
85,62,0.219,0.636,0.4275,0.41700000000000004,
31,58,,,,,no_o2_crossover
64,24,0.34,0.467,0.4035,0.127,
81,9,,,,,no_o2_crossover
91,97,,,,,no_o2_crossover
35,57,,,,,no_o2_crossover
81,37,8.652,10.0,9.326,1.3480000000000008,
96,91,,,,,no_o1_crossover
