d1,d2,feat_orig,o1_crossovers,o2_crossovers,n_o1_xover,n_o2_xover
63,3,0.0,[],[],0,0
19,9,0.7887235283851624,[1.828],[1.656],1,1
6,93,1.5153639316558838,[1.872],"[1.118, 8.615]",1,2
19,44,1.0169726610183716,[1.894],"[1.438, 8.591]",1,2
11,93,3.282137870788574,[0.609],"[0.764, 3.273]",1,2
47,4,5.488583564758301,[0.505],"[0.319, 1.975]",1,2
39,24,4.437236785888672,[0.671],"[0.235, 1.896]",1,2
93,66,2.315336227416992,[2.774],"[0.724, 4.037]",1,2
83,25,0.4344870150089264,[],[0.296],0,1
43,75,3.3409526348114014,[0.751],"[0.53, 1.943]",1,2
95,28,0.0,[],[],0,0
1,10,5.13761568069458,[0.533],"[0.209, 1.966]",1,2
28,85,1.7811594009399414,[],"[0.765, 5.228]",0,2
55,23,4.140324115753174,[0.424],"[0.297, 2.002]",1,2
98,25,2.0679314136505127,[0.301],"[0.392, 4.645]",1,2
0,51,3.724560260772705,[1.903],"[1.289, 4.831]",1,2
78,64,2.8011209964752197,[0.378],"[0.458, 3.498]",1,2
49,72,3.4805095195770264,[0.7],"[0.813, 2.074]",1,2
25,78,0.0,[],[],0,0
15,79,2.522002696990967,[0.394],"[0.38, 3.77]",1,2
23,62,2.57820725440979,[4.868],[1.402],1,1
8,94,2.90423321723938,[0.598],"[0.483, 4.212]",1,2
8,36,3.4953231811523438,[0.573],"[0.397, 3.106]",1,2
77,81,5.614096641540527,[0.603],"[0.572, 2.439]",1,2
58,71,1.656958818435669,[1.888],"[1.606, 8.595]",1,2
98,26,3.298919200897217,[0.522],"[0.353, 3.008]",1,2
96,35,0.0,[],[],0,0
32,99,5.017690658569336,[0.585],"[0.268, 1.98]",1,2
30,3,2.169410228729248,[],[0.976],0,1
86,19,5.417019844055176,[0.632],"[0.426, 2.238]",1,2
1,46,2.996382713317871,[0.571],"[0.322, 3.385]",1,2
95,40,0.0,[],[],0,0
84,55,2.669684648513794,[0.62],"[0.743, 4.687]",1,2
89,42,0.9397428035736084,[0.206],"[0.519, 9.135]",1,2
89,94,0.9694832563400269,[],[0.675],0,1
20,16,0.0,[],[],0,0
80,7,3.0819826126098633,[0.524],"[0.596, 1.875]",1,2
76,85,1.1001993417739868,[0.055],"[0.536, 8.622]",1,2
38,85,1.4422507286071777,[0.224],"[1.169, 5.282]",1,2
1,86,2.7702908515930176,[1.235],"[1.331, 4.721]",1,2
31,74,5.605893135070801,[0.553],"[0.167, 1.881]",1,2
7,80,1.3972278833389282,[1.71],"[1.162, 4.725]",1,2
71,39,4.202198028564453,[0.527],"[0.624, 3.087]",1,2
44,56,3.166374921798706,[0.591],"[0.319, 2.515]",1,2
42,13,0.0,[],[],0,0
18,36,4.0652875900268555,[0.521],"[0.399, 2.833]",1,2
89,85,0.9618543386459351,[0.362],"[0.622, 9.315]",1,2
99,38,0.7037830352783203,[3.812],[2.564],1,1
54,2,0.0,[],[],0,0
7,28,0.0,[],[],0,0
46,2,0.0,[],[],0,0
53,78,4.014095306396484,[0.612],"[0.644, 3.466]",1,2
75,83,0.0,[],[],0,0
24,60,0.0,[],[],0,0
80,42,0.0,[],[],0,0
15,55,2.4367170333862305,[0.516],"[0.734, 4.25]",1,2
37,44,1.661590576171875,[0.348],"[0.784, 6.857]",1,2
10,5,0.0,[],[],0,0
20,37,0.0,[],[],0,0
42,42,0.0,[],[],0,0
24,54,2.410223960876465,[2.096],"[0.808, 3.666]",1,2
74,12,0.0,[],[],0,0
40,39,3.512953996658325,[0.678],"[0.582, 3.743]",1,2
39,64,1.1222450733184814,[0.925],"[0.449, 6.738]",1,2
86,89,3.8466200828552246,[0.658],"[0.591, 3.197]",1,2
92,89,0.0,[],[],0,0
58,2,1.3251694440841675,[2.143],[1.621],1,1
82,29,4.9630351066589355,[0.534],"[0.181, 1.977]",1,2
32,72,5.571221351623535,[0.601],"[0.466, 1.901]",1,2
8,56,5.12092924118042,[0.524],"[0.279, 2.066]",1,2
63,15,0.0,[],[],0,0
71,28,4.7632975578308105,[0.72],"[0.802, 2.98]",1,2
43,42,0.0,[],[],0,0
89,57,2.6558351516723633,[0.426],"[0.364, 3.08]",1,2
95,17,0.0,[],[],0,0
32,89,2.0986227989196777,[0.885],"[0.779, 5.183]",1,2
31,81,3.3970019817352295,[0.624],"[0.548, 3.419]",1,2
32,20,2.0923407077789307,[0.369],"[0.451, 4.428]",1,2
8,97,2.924635887145996,[0.552],"[0.494, 3.916]",1,2
80,34,0.0,[],[],0,0
8,75,5.9706339836120605,[0.502],"[0.252, 1.79]",1,2
9,78,0.0,[],[],0,0
4,70,0.0,[],[],0,0
96,4,2.7033119201660156,[0.29],"[0.464, 2.196]",1,2
99,53,0.0,[],[],0,0
92,30,0.0,[],[],0,0
77,54,6.8949480056762695,[0.545],"[0.16, 1.783]",1,2
45,74,3.466656446456909,[0.69],"[0.331, 2.031]",1,2
48,92,1.6996976137161255,[0.417],"[0.415, 3.926]",1,2
80,53,0.0,[],[],0,0
14,43,2.7241904735565186,[0.376],"[0.37, 3.138]",1,2
33,47,0.0,[],[],0,0
72,32,1.780128002166748,[2.061],"[1.432, 6.13]",1,2
27,21,0.0,[],[],0,0
28,39,1.9977891445159912,[0.072],"[0.797, 5.452]",1,2
17,17,1.6163219213485718,[],[],0,0
50,67,0.0,[],[],0,0
36,98,0.0,[],[],0,0
46,34,0.0,[],[],0,0
58,97,1.0108616352081299,[0.777],"[0.575, 8.663]",1,2
21,9,1.4859932661056519,[0.304],"[0.56, 6.558]",1,2
80,83,0.0,[],[],0,0
75,66,0.0,[],[],0,0
91,30,4.911046028137207,[0.736],"[0.751, 3.028]",1,2
65,7,3.9831795692443848,[0.617],"[0.3, 1.999]",1,2
85,42,0.0,[],[],0,0
66,69,2.3688836097717285,[1.27],"[1.105, 6.351]",1,2
27,40,0.0,[],[],0,0
58,3,1.1154178380966187,[1.91],[0.985],1,1
23,55,0.0,[],[],0,0
10,67,0.0,[],[],0,0
92,35,0.0,[],[],0,0
82,71,2.5283937454223633,[1.444],"[1.215, 5.609]",1,2
17,32,1.671562910079956,[1.231],"[1.118, 5.97]",1,2
16,97,1.758568525314331,[0.422],"[0.59, 5.407]",1,2
64,73,0.0,[],[],0,0
98,90,2.374563455581665,[0.412],"[0.407, 4.007]",1,2
56,29,3.031148910522461,[0.835],"[0.62, 2.236]",1,2
91,26,5.023975849151611,[0.568],"[0.33, 2.406]",1,2
84,61,3.8577589988708496,[0.582],"[0.334, 2.748]",1,2
53,19,5.121613502502441,[0.617],"[0.477, 2.309]",1,2
89,21,1.0914074182510376,[2.51],[0.995],1,1
45,30,0.0,[],[],0,0
80,46,0.5310772061347961,[2.66],[1.364],1,1
78,72,6.014190673828125,[0.565],"[0.542, 1.814]",1,2
5,93,3.199648141860962,[0.64],"[0.891, 3.946]",1,2
11,25,2.8688340187072754,[0.541],"[0.361, 3.657]",1,2
2,44,3.2850441932678223,[0.469],"[0.66, 3.45]",1,2
71,14,4.564419746398926,[0.559],"[0.693, 2.837]",1,2
31,26,3.729909896850586,[0.515],"[0.29, 2.754]",1,2
63,33,0.0,[],[],0,0
54,67,0.0,[],[],0,0
54,88,0.0,[],[],0,0
24,29,2.5684916973114014,[4.94],[6.231],1,1
67,36,1.9090354442596436,[0.264],"[0.49, 4.171]",1,2
32,92,3.60927677154541,[0.559],"[0.313, 2.666]",1,2
5,71,3.895458698272705,[1.404],"[1.14, 3.964]",1,2
53,98,3.874377727508545,[0.664],"[0.802, 3.113]",1,2
13,61,1.9181243181228638,[0.172],"[0.249, 3.962]",1,2
53,76,3.5515167713165283,[0.598],"[0.71, 3.309]",1,2
73,75,5.124511241912842,[0.535],"[0.203, 1.914]",1,2
87,54,3.034151315689087,[0.29],"[0.4, 1.785]",1,2
11,64,3.1118006706237793,[0.543],"[0.428, 3.467]",1,2
45,39,0.0,[],[],0,0
83,70,0.0,[],[],0,0
82,7,5.235626220703125,[0.564],"[0.215, 1.935]",1,2
55,90,1.566037893295288,[0.647],"[0.303, 5.564]",1,2
24,22,1.5258429050445557,[1.749],"[1.262, 4.285]",1,2
24,74,2.660067081451416,[0.158],[1.772],1,1
13,0,0.0,[],[],0,0
97,21,0.0,[],[],0,0
81,68,1.3524527549743652,[2.984],[1.688],1,1
37,94,1.47593092918396,[1.793],[0.566],1,1
48,59,0.0,[],[],0,0
94,40,0.612065851688385,[3.725],[2.84],1,1
44,1,0.8182022571563721,[1.77],[1.885],1,1
93,80,3.5686936378479004,[0.493],"[0.278, 2.665]",1,2
30,34,2.7371535301208496,[1.747],"[1.139, 5.324]",1,2
19,46,1.6934542655944824,[],[],0,0
50,80,1.4932483434677124,[1.913],"[0.476, 8.801]",1,2
57,20,0.0,[],[],0,0
98,24,5.414680480957031,[0.618],"[0.203, 1.952]",1,2
95,73,0.0,[],[],0,0
1,65,2.4808993339538574,[0.384],"[0.565, 4.091]",1,2
88,80,1.7594271898269653,[0.826],"[0.254, 4.088]",1,2
72,58,1.5333409309387207,[1.748],"[1.655, 6.063]",1,2
37,23,4.50671911239624,[0.492],"[0.325, 1.979]",1,2
30,70,3.3341431617736816,[1.963],"[2.036, 5.772]",1,2
40,92,4.809252738952637,[0.523],"[0.326, 2.291]",1,2
18,98,4.284592628479004,[0.707],"[0.826, 3.196]",1,2
37,51,1.9445593357086182,[2.792],"[1.739, 8.051]",1,2
71,44,4.215562343597412,[0.544],"[0.643, 2.995]",1,2
56,73,0.0,[],[],0,0
56,61,1.236952781677246,[1.241],"[1.159, 4.781]",1,2
45,60,0.0,[],[],0,0
39,93,0.8103232383728027,[2.307],[1.549],1,1
2,3,3.425328254699707,[0.663],"[0.744, 3.721]",1,2
50,44,0.0,[],[],0,0
13,85,0.0,[],[],0,0
45,47,0.0,[],[],0,0
0,87,3.009894371032715,[0.542],"[0.319, 3.552]",1,2
91,45,4.372378349304199,[0.62],"[0.314, 2.78]",1,2
20,21,0.0,[],[],0,0
55,66,1.1881110668182373,[3.015],[1.007],1,1
42,91,0.0,[],[],0,0
52,73,0.0,[],[],0,0
30,50,3.598064422607422,[0.536],"[0.35, 2.67]",1,2
93,68,2.661477565765381,[1.495],"[1.238, 5.605]",1,2
80,13,0.0,[],[],0,0
97,30,0.7922675609588623,[1.883],[1.35],1,1
4,60,0.0,[],[],0,0
43,23,2.9195690155029297,[0.518],"[0.73, 1.647]",1,2
43,14,0.0,[],[],0,0
19,0,0.9478586912155151,[2.673],[2.462],1,1
13,32,0.6084569096565247,[2.24],[1.708],1,1
28,54,4.976498603820801,[0.64],"[0.177, 2.099]",1,2
0,61,3.932523727416992,[0.495],"[0.337, 2.647]",1,2
35,24,4.298074722290039,[0.436],"[0.22, 1.773]",1,2
53,36,3.7639265060424805,[0.591],"[0.336, 2.961]",1,2
38,45,2.2161505222320557,[0.539],"[0.67, 3.693]",1,2
61,50,1.5747714042663574,[0.203],"[0.805, 2.663]",1,2
26,66,0.0,[],[],0,0
2,80,4.518853187561035,[0.608],"[0.22, 2.418]",1,2
41,97,0.0,[],[],0,0
73,80,3.4019525051116943,[0.474],"[0.233, 2.668]",1,2
47,96,3.3265414237976074,[0.514],"[0.478, 3.443]",1,2
77,87,4.616102695465088,[0.503],"[0.352, 2.609]",1,2
57,64,0.0,[],[],0,0
37,52,1.715489387512207,[0.368],"[0.517, 5.311]",1,2
45,37,0.0,[],[],0,0
21,75,5.04755973815918,[0.544],"[0.203, 1.963]",1,2
26,28,0.0,[],[],0,0
86,65,3.782344341278076,[0.595],"[0.462, 3.069]",1,2
6,10,4.364747047424316,[0.596],"[0.204, 2.074]",1,2
80,32,0.0,[],[],0,0
54,49,1.0690268278121948,[2.102],"[1.39, 6.48]",1,2
39,6,0.7895460724830627,[1.926],[1.205],1,1
54,53,0.0,[],[],0,0
47,64,3.557117223739624,[0.59],"[0.395, 3.293]",1,2
27,66,0.0,[],[],0,0
63,86,0.0,[],[],0,0
87,92,1.4462167024612427,[0.275],"[0.743, 3.536]",1,2
97,41,1.6954364776611328,[0.465],"[0.21, 4.381]",1,2
49,75,3.526638984680176,[0.276],"[0.598, 1.605]",1,2
1,58,2.312007427215576,[0.222],"[0.84, 4.971]",1,2
38,34,1.994924545288086,[1.772],"[1.742, 6.726]",1,2
0,44,2.7800137996673584,[0.464],"[0.696, 4.057]",1,2
29,87,0.0,[],[],0,0
11,56,4.906624794006348,[0.438],"[0.352, 2.012]",1,2
59,76,1.3042950630187988,[9.575],[0.394],1,1
55,86,1.1213632822036743,[2.489],[2.02],1,1
56,59,0.0,[],[],0,0
3,19,3.3969838619232178,[0.665],"[0.548, 2.95]",1,2
82,19,3.589862823486328,[0.606],"[0.444, 2.897]",1,2
34,32,4.804987907409668,[0.76],"[0.778, 2.934]",1,2
35,0,0.0,[],[],0,0
13,95,3.633518695831299,[0.423],"[0.218, 2.179]",1,2
90,84,0.0,[],[],0,0
94,77,0.0,[],[],0,0
38,90,1.9972398281097412,[0.643],"[0.647, 4.147]",1,2
32,13,1.637958288192749,[0.394],"[0.741, 5.579]",1,2
97,10,3.7053725719451904,[0.419],"[0.213, 1.968]",1,2
80,93,0.0,[],[],0,0
47,34,4.482853889465332,[1.285],"[1.095, 3.24]",1,2
40,47,4.639893054962158,[1.937],"[0.743, 4.869]",1,2
67,86,1.4413753747940063,[1.82],"[1.961, 8.956]",1,2
91,63,4.752097129821777,[0.684],"[0.241, 2.618]",1,2
73,40,2.557234764099121,[1.903],"[1.158, 7.058]",1,2
88,35,0.0,[],[],0,0
79,28,0.0,[],[],0,0
97,62,3.6095876693725586,[0.402],"[0.234, 2.071]",1,2
39,14,0.8548818826675415,[1.124],[1.136],1,1
40,82,3.7545289993286133,[0.787],"[0.829, 3.558]",1,2
44,30,1.1431424617767334,[1.481],[1.39],1,1
78,77,3.0680816173553467,[1.913],"[1.328, 5.908]",1,2
77,5,5.680305004119873,[0.765],"[0.792, 2.659]",1,2
34,10,6.319755554199219,[0.63],"[0.221, 1.894]",1,2
51,48,5.077700614929199,[0.68],"[0.281, 2.612]",1,2
94,33,0.8906711339950562,[],"[0.475, 7.472]",0,2
97,55,0.0,[],[],0,0
36,56,2.314594268798828,[0.323],"[0.621, 2.267]",1,2
68,66,4.392494201660156,[0.706],"[0.777, 3.522]",1,2
89,41,2.3131513595581055,[0.428],"[0.317, 3.58]",1,2
5,84,3.4261651039123535,[0.157],"[0.999, 3.494]",1,2
43,59,0.0,[],[],0,0
15,40,3.3633780479431152,[],[1.02],0,1
67,56,3.6741933822631836,[0.521],"[0.321, 2.297]",1,2
66,53,2.5013320446014404,[1.509],"[1.124, 5.775]",1,2
7,6,0.0,[],[],0,0
22,40,0.0,[],[],0,0
68,52,3.714704990386963,[0.704],"[0.337, 3.33]",1,2
25,44,0.0,[],[],0,0
81,65,1.2947702407836914,[],[],0,0
51,17,6.0098185539245605,[0.682],"[0.572, 2.368]",1,2
8,49,4.322652816772461,[0.707],"[0.293, 2.65]",1,2
34,85,3.8120169639587402,[0.474],"[0.533, 3.021]",1,2
28,99,4.964455604553223,[0.589],"[0.261, 2.052]",1,2
5,34,3.683727264404297,[1.659],"[1.123, 4.072]",1,2
72,1,1.7197201251983643,[1.917],"[1.8, 6.415]",1,2
19,54,3.8590757846832275,[0.559],"[0.541, 1.735]",1,2
13,23,3.649790048599243,[0.275],"[0.288, 2.014]",1,2
42,40,0.48117372393608093,[4.1],[2.931],1,1
91,96,3.903697967529297,[0.572],"[0.384, 3.184]",1,2
25,2,0.0,[],[],0,0
98,7,5.3429036140441895,[0.579],"[0.249, 1.931]",1,2
67,22,3.438042640686035,[0.395],"[0.344, 2.358]",1,2
93,64,2.420238494873047,[0.448],"[0.426, 4.265]",1,2
55,62,4.162049770355225,[0.566],"[0.206, 2.178]",1,2
37,70,2.503127098083496,[2.486],"[2.2, 7.348]",1,2
63,80,1.4004791975021362,[0.464],"[0.722, 3.671]",1,2
3,92,3.238062620162964,[0.553],"[0.3, 2.873]",1,2
86,61,4.7452521324157715,[0.64],"[0.263, 2.445]",1,2
51,61,6.129611015319824,[0.643],"[0.272, 2.118]",1,2
23,69,0.0,[],[],0,0
52,57,1.4917405843734741,[0.64],"[0.573, 4.461]",1,2
97,33,0.9780213236808777,[0.029],"[0.327, 7.945]",1,2
67,91,1.4851421117782593,[2.631],[1.632],1,1
32,85,1.8696134090423584,[0.444],"[0.577, 5.158]",1,2
60,88,1.1057358980178833,[],"[0.387, 6.85]",0,2
96,25,0.0,[],[],0,0
31,87,2.749751567840576,[0.306],"[0.353, 3.528]",1,2
73,89,1.8918882608413696,[0.568],"[0.638, 5.198]",1,2
35,71,0.7359871864318848,[3.485],[2.481],1,1
70,64,6.893129825592041,[0.594],"[0.475, 2.223]",1,2
11,79,2.8702120780944824,[0.442],"[0.411, 3.521]",1,2
53,20,3.298142433166504,[0.554],"[0.361, 3.344]",1,2
95,38,0.6008049249649048,[4.524],[2.448],1,1
48,97,0.0,[],[],0,0
74,79,0.0,[],[],0,0
62,29,2.7286536693573,[1.124],"[0.91, 1.889]",1,2
67,16,1.4542213678359985,[1.522],"[1.22, 8.233]",1,2
53,12,3.78178071975708,[0.631],"[0.379, 3.015]",1,2
8,73,3.3210527896881104,[0.643],"[0.832, 4.4]",1,2
47,66,3.7717702388763428,[0.439],"[0.908, 3.679]",1,2
57,99,2.9424123764038086,[0.29],"[0.729, 1.792]",1,2
84,7,5.851537704467773,[0.612],"[0.299, 1.895]",1,2
4,73,0.0,[],[],0,0
50,48,0.0,[],[],0,0
6,69,1.4809015989303589,[1.883],"[1.275, 8.421]",1,2
6,82,1.301146388053894,[1.503],"[1.185, 9.017]",1,2
73,37,2.3051657676696777,[0.446],"[0.847, 3.936]",1,2
74,28,0.0,[],[],0,0
88,58,0.0,[],[],0,0
34,12,4.381837844848633,[0.582],"[0.403, 2.678]",1,2
19,98,1.083566427230835,[2.11],"[1.674, 9.757]",1,2
94,35,0.0,[],[],0,0
58,45,1.8724879026412964,[0.588],"[0.267, 4.47]",1,2
30,51,2.6785271167755127,[2.181],"[1.643, 6.055]",1,2
81,90,1.5499732494354248,[0.384],"[0.851, 4.166]",1,2
81,86,1.1491292715072632,[2.535],[2.444],1,1
44,39,0.7691504955291748,[],[1.622],0,1
3,87,2.002434015274048,[0.53],"[0.3, 4.646]",1,2
80,21,0.0,[],[],0,0
0,67,3.034661293029785,[0.429],"[0.82, 4.046]",1,2
91,41,4.762401103973389,[0.577],"[0.296, 2.502]",1,2
75,97,0.0,[],[],0,0
33,93,0.0,[],[],0,0
53,2,4.261871337890625,[],[],0,0
74,83,0.0,[],[],0,0
46,65,0.0,[],[],0,0
37,1,1.8503730297088623,[1.266],"[1.292, 6.305]",1,2
39,70,0.9864856004714966,[4.656],[4.804],1,1
84,90,3.0240161418914795,[0.485],"[0.414, 3.388]",1,2
83,38,1.2130584716796875,[1.149],"[0.937, 6.445]",1,2
63,25,0.0,[],[],0,0
74,31,0.0,[],[],0,0
7,33,0.5520481467247009,[4.99],[2.062],1,1
26,81,0.826147198677063,[2.004],"[1.603, 9.571]",1,2
4,74,3.1237800121307373,[0.588],"[0.603, 2.041]",1,2
89,54,4.3225297927856445,[0.569],"[0.212, 2.083]",1,2
62,55,0.0,[],[],0,0
2,11,4.139142990112305,[0.917],"[0.824, 3.382]",1,2
64,44,0.0,[],[],0,0
19,41,2.0357260704040527,[1.784],"[0.434, 4.446]",1,2
50,39,0.0,[],[],0,0
63,81,0.5514225959777832,[2.692],[2.233],1,1
96,28,0.0,[],[],0,0
39,40,1.0485196113586426,[2.74],[1.78],1,1
57,47,0.0,[],[],0,0
93,21,2.168142795562744,[],[],0,0
26,75,3.338451623916626,[0.628],"[0.538, 1.855]",1,2
0,37,3.2832119464874268,[0.452],"[0.75, 3.409]",1,2
98,71,2.7576022148132324,[1.644],"[1.299, 5.418]",1,2
73,48,1.872392177581787,[0.202],"[0.39, 4.749]",1,2
27,52,0.0,[],[],0,0
60,63,2.2427988052368164,[0.567],"[0.28, 3.703]",1,2
83,75,3.880598783493042,[0.656],"[0.23, 2.196]",1,2
97,44,0.44248393177986145,[],[0.156],0,1
45,29,3.3399457931518555,[0.586],"[0.335, 1.978]",1,2
0,55,2.7295267581939697,[0.739],"[0.599, 4.51]",1,2
9,30,0.6455873250961304,[2.387],[1.45],1,1
23,35,0.0,[],[],0,0
62,11,0.0,[],[],0,0
68,11,4.920876979827881,[0.859],"[0.855, 3.618]",1,2
19,25,1.1360965967178345,[1.502],"[1.073, 6.873]",1,2
20,33,0.0,[],[],0,0
65,64,0.7753845453262329,[0.607],[0.31],1,1
23,70,0.0,[],[],0,0
16,29,5.035667419433594,[0.589],"[0.221, 1.952]",1,2
16,55,1.8666479587554932,[0.348],"[0.902, 4.886]",1,2
20,32,0.0,[],[],0,0
26,1,0.0,[],[],0,0
51,91,7.605303764343262,[1.311],"[0.802, 2.381]",1,2
67,90,1.7885892391204834,[0.591],"[0.432, 4.654]",1,2
70,27,6.749713897705078,[0.549],"[0.504, 2.229]",1,2
61,98,0.0,[],[],0,0
58,91,1.2461045980453491,[1.759],[2.124],1,1
30,66,2.3513896465301514,[1.963],"[1.015, 3.265]",1,2
61,99,3.0532681941986084,[0.604],"[0.518, 2.038]",1,2
7,8,0.0,[],[],0,0
23,54,2.7119874954223633,[],[0.422],0,1
63,82,0.0,[],[],0,0
96,53,0.0,[],[],0,0
46,82,0.0,[],[],0,0
29,30,0.0,[],[],0,0
61,75,3.3083837032318115,[0.465],"[0.517, 1.838]",1,2
33,54,3.2689645290374756,[0.597],"[0.345, 2.06]",1,2
7,68,0.0,[],[],0,0
92,46,0.8641412854194641,[2.162],"[1.104, 7.783]",1,2
40,48,3.354698657989502,[0.608],"[0.376, 3.446]",1,2
74,88,0.0,[],[],0,0
22,74,3.266132354736328,[0.557],"[0.549, 1.744]",1,2
32,67,2.2890243530273438,[0.605],"[0.858, 5.397]",1,2
84,60,2.6438183784484863,[0.653],"[0.751, 4.876]",1,2
73,10,4.812402725219727,[0.575],"[0.182, 2.023]",1,2
81,8,1.4660760164260864,[1.869],"[1.762, 8.462]",1,2
49,60,0.0,[],[],0,0
9,26,1.802135944366455,[0.436],"[0.298, 4.265]",1,2
46,33,0.0,[],[],0,0
15,29,5.442726135253906,[0.652],"[0.101, 1.997]",1,2
91,25,3.894317626953125,[0.579],"[0.331, 3.131]",1,2
90,62,3.1595797538757324,[0.308],"[0.384, 1.981]",1,2
89,18,1.2056684494018555,[2.216],[1.965],1,1
67,15,1.3534408807754517,[1.822],"[1.447, 9.002]",1,2
18,0,4.391488075256348,[0.459],"[0.917, 3.199]",1,2
47,55,3.358834743499756,[0.537],"[0.651, 3.746]",1,2
35,49,1.9416649341583252,[0.714],"[0.337, 4.013]",1,2
25,11,0.0,[],[],0,0
10,42,0.0,[],[],0,0
11,41,3.8001444339752197,[0.559],"[0.313, 2.728]",1,2
89,36,1.7090775966644287,[0.355],"[0.407, 4.936]",1,2
83,68,0.0,[],[],0,0
81,29,4.271482467651367,[0.56],"[0.34, 1.801]",1,2
49,10,3.253995895385742,[0.548],"[0.479, 1.854]",1,2
95,77,0.0,[],[],0,0
98,81,2.8988754749298096,[0.662],"[0.612, 4.022]",1,2
68,31,4.391979217529297,[0.698],"[0.779, 3.812]",1,2
19,43,2.27178955078125,[0.106],"[0.793, 3.046]",1,2
89,82,1.0863664150238037,[1.219],[1.299],1,1
54,44,0.0,[],[],0,0
14,80,2.8889191150665283,[0.333],"[0.321, 2.786]",1,2
94,91,0.0,[],[],0,0
21,51,2.157932996749878,[2.352],"[1.785, 7.254]",1,2
75,22,1.5330077409744263,[1.684],"[1.222, 4.431]",1,2
47,81,4.272590637207031,[0.582],"[0.613, 2.928]",1,2
14,78,1.4312371015548706,[1.897],"[1.332, 8.079]",1,2
18,53,4.838376045227051,[1.316],"[0.851, 4.671]",1,2
82,37,2.23909330368042,[0.58],"[0.825, 4.819]",1,2
5,78,3.212376832962036,[],"[0.997, 6.381]",0,2
7,31,0.0,[],[],0,0
3,1,1.8207329511642456,[1.829],"[1.009, 8.011]",1,2
75,70,0.0,[],[],0,0
6,63,2.492852210998535,[0.458],"[0.34, 3.444]",1,2
82,67,2.019300699234009,[0.306],"[0.839, 6.692]",1,2
16,65,2.0825681686401367,[0.404],"[0.507, 4.45]",1,2
97,68,0.48631229996681213,[4.234],[3.748],1,1
20,42,0.0,[],[],0,0
14,9,1.0334787368774414,[0.387],"[0.532, 9.038]",1,2
16,76,1.9522913694381714,[0.429],"[0.826, 4.353]",1,2
82,20,1.8619916439056396,[0.564],"[0.292, 5.372]",1,2
52,31,0.0,[],[],0,0
61,19,1.587598443031311,[4.679],"[0.649, 7.864]",1,2
10,43,0.8237527012825012,[3.46],"[1.726, 7.6]",1,2
15,4,4.856229782104492,[0.461],"[0.29, 2.002]",1,2
43,78,0.0,[],[],0,0
61,73,0.0,[],[],0,0
83,73,0.0,[],[],0,0
52,69,0.0,[],[],0,0
72,74,4.224849224090576,[0.771],"[0.656, 1.778]",1,2
79,14,0.0,[],[],0,0
66,97,1.8807601928710938,[0.498],"[0.591, 5.306]",1,2
65,76,0.0,[],[],0,0
50,59,0.0,[],[],0,0
4,12,0.5952136516571045,[3.343],[2.097],1,1
2,89,3.352586269378662,[0.517],"[0.724, 3.457]",1,2
7,27,0.0,[],[],0,0
46,88,0.0,[],[],0,0
3,3,1.598299264907837,[],[],0,0
33,8,0.0,[],[],0,0
9,71,0.5130689144134521,[4.46],[3.157],1,1
78,86,2.9900248050689697,[1.196],"[1.294, 4.733]",1,2
56,38,0.8137159943580627,[2.96],[1.939],1,1
70,44,7.238346576690674,[0.595],"[0.677, 2.252]",1,2
93,52,2.127765655517578,[0.37],"[0.429, 4.559]",1,2
36,82,0.0,[],[],0,0
1,1,2.6907846927642822,[],[],0,0
83,27,0.47403040528297424,[],[0.333],0,1
71,21,4.547161102294922,[0.472],"[0.824, 2.823]",1,2
82,46,2.5302534103393555,[0.412],"[0.334, 3.695]",1,2
58,53,1.3618195056915283,[2.04],"[1.618, 9.787]",1,2
99,75,2.829758644104004,[],"[1.009, 1.955]",0,2
84,28,3.0317182540893555,[0.105],"[0.875, 4.015]",1,2
47,58,3.374499559402466,[0.539],"[0.79, 3.922]",1,2
64,41,1.278705358505249,[0.217],"[0.502, 4.467]",1,2
92,54,3.0697710514068604,[0.614],"[0.499, 2.043]",1,2
40,64,3.6843299865722656,[0.534],"[0.428, 3.113]",1,2
34,49,5.176498889923096,[0.575],"[0.394, 2.256]",1,2
31,48,2.411076068878174,[0.395],"[0.319, 4.178]",1,2
31,12,2.908017873764038,[0.396],"[0.392, 3.423]",1,2
14,48,1.3449974060058594,[],"[0.48, 6.348]",0,2
81,40,1.548738956451416,[1.718],"[1.568, 8.113]",1,2
17,40,1.9428095817565918,[1.634],"[1.274, 6.718]",1,2
40,38,4.66414213180542,[0.707],"[0.744, 2.875]",1,2
60,36,1.611933708190918,[0.339],"[0.362, 4.978]",1,2
43,38,0.9074963331222534,[2.021],"[1.666, 9.605]",1,2
12,2,0.0,[],[],0,0
27,67,0.0,[],[],0,0
1,96,2.4123566150665283,[0.518],"[0.399, 4.342]",1,2
93,78,2.3791379928588867,[1.775],"[0.912, 4.803]",1,2
28,33,2.40150785446167,[0.315],"[0.456, 4.018]",1,2
80,33,0.0,[],[],0,0
66,70,3.264680862426758,[2.175],"[1.918, 6.286]",1,2
33,80,1.7056788206100464,[0.347],"[0.459, 3.277]",1,2
51,59,5.925107955932617,[0.694],"[0.592, 2.454]",1,2
24,26,0.9962936639785767,[3.158],"[1.562, 7.108]",1,2
89,31,1.065991759300232,[2.06],[1.51],1,1
83,71,0.42413845658302307,[7.177],[3.517],1,1
33,34,0.0,[],[],0,0
