d1,d2,lower_bound,upper_bound,midpoint,swap_zone_width,failure_reason
63,98,,,,,no_o1_crossover
54,70,,,,,no_o1_crossover
52,89,,,,,no_o1_crossover
26,27,,,,,no_o1_crossover
52,36,,,,,no_o1_crossover
39,43,,,,,no_o2_crossover_in_bounds
37,77,2.625,8.476,5.5505,5.851000000000001,
11,67,,,,,no_o2_crossover_in_bounds
48,79,,,,,no_o1_crossover
19,92,0.0,0.81,0.405,0.81,
82,94,0.0,0.431,0.2155,0.431,
26,25,,,,,no_o1_crossover
80,22,,,,,no_o2_crossover_in_bounds
61,38,2.017,9.939,5.978,7.922000000000001,
98,87,0.0,0.417,0.2085,0.417,
6,4,,,,,no_o2_crossover_in_bounds
49,13,,,,,no_o1_crossover
16,78,1.617,6.359,3.988,4.742,
34,78,,,,,no_o2_crossover_in_bounds
17,74,0.0,0.192,0.096,0.192,
62,53,,,,,no_o1_crossover
81,4,0.0,0.472,0.236,0.472,
88,92,,,,,no_o1_crossover
60,99,0.0,0.22,0.11,0.22,
58,26,0.0,0.251,0.1255,0.251,
31,77,1.924,10.0,5.962,8.076,
82,69,1.61,6.226,3.918,4.616,
91,79,0.0,0.379,0.1895,0.379,
90,22,,,,,no_o2_crossover_in_bounds
9,7,0.0,0.251,0.1255,0.251,
44,3,,,,,no_o2_crossover_in_bounds
85,95,0.0,0.229,0.1145,0.229,
74,99,0.867,10.0,5.4335,9.133,
92,53,,,,,no_o1_crossover
28,66,,,,,no_o1_crossover
95,53,,,,,no_o1_crossover
41,67,,,,,no_o1_crossover
65,91,,,,,no_o1_crossover
14,1,1.496,8.16,4.828,6.664,
39,33,,,,,no_o2_crossover_in_bounds
39,53,,,,,no_o2_crossover_in_bounds
61,6,,,,,no_o1_crossover
85,41,0.0,0.235,0.1175,0.235,
81,39,3.343,8.526,5.9345,5.183,
64,50,,,,,no_o2_crossover_in_bounds
99,35,,,,,no_o1_crossover
23,80,1.545,10.0,5.7725,8.455,
14,70,2.927,9.245,6.085999999999999,6.318,
68,76,,,,,no_o2_crossover_in_bounds
9,60,,,,,no_o1_crossover
50,64,,,,,no_o1_crossover
19,86,,,,,no_o2_crossover_in_bounds
20,45,,,,,no_o1_crossover
60,15,,,,,no_o2_crossover_in_bounds
88,68,,,,,no_o1_crossover
47,70,1.235,10.0,5.6175,8.765,
88,67,,,,,no_o1_crossover
47,29,0.0,0.211,0.1055,0.211,
57,6,,,,,no_o1_crossover
83,30,,,,,no_o2_crossover_in_bounds
70,48,0.0,0.494,0.247,0.494,
66,48,0.0,0.318,0.159,0.318,
32,79,,,,,no_o2_crossover_in_bounds
16,91,1.838,7.493,4.6655,5.655,
33,35,,,,,no_o1_crossover
98,97,,,,,no_o2_crossover_in_bounds
72,20,1.673,10.0,5.8365,8.327,
23,65,,,,,no_o1_crossover
37,82,1.735,7.448,4.5915,5.713,
18,73,,,,,no_o2_crossover_in_bounds
55,26,0.0,0.286,0.143,0.286,
45,62,,,,,no_o2_crossover_in_bounds
12,51,,,,,no_o1_crossover
73,17,,,,,no_o2_crossover_in_bounds
53,5,,,,,no_o2_crossover_in_bounds
20,85,,,,,no_o1_crossover
32,56,0.0,0.295,0.1475,0.295,
12,39,,,,,no_o1_crossover
78,91,1.773,6.313,4.043,4.54,
0,53,1.438,10.0,5.719,8.562,
21,56,0.0,0.303,0.1515,0.303,
88,59,,,,,no_o1_crossover
28,10,0.0,0.164,0.082,0.164,
28,15,0.365,10.0,5.1825,9.635,
37,57,,,,,no_o2_crossover_in_bounds
33,38,,,,,no_o2_crossover_in_bounds
98,52,0.0,0.287,0.1435,0.287,
2,28,,,,,no_o2_crossover_in_bounds
9,92,0.0,0.332,0.166,0.332,
78,2,1.424,10.0,5.712,8.576,
9,19,,,,,no_o2_crossover_in_bounds
87,14,,,,,no_o1_crossover
45,94,,,,,no_o1_crossover
46,86,,,,,no_o1_crossover
18,37,,,,,no_o2_crossover_in_bounds
26,65,,,,,no_o1_crossover
90,68,,,,,no_o1_crossover
47,93,,,,,no_o2_crossover_in_bounds
97,74,0.0,0.197,0.0985,0.197,
63,78,,,,,no_o1_crossover
11,66,,,,,no_o2_crossover_in_bounds
59,65,,,,,no_o2_crossover_in_bounds
96,72,0.0,0.638,0.319,0.638,
66,79,,,,,no_o2_crossover_in_bounds
33,86,,,,,no_o1_crossover
19,10,0.0,0.486,0.243,0.486,
0,26,0.0,0.342,0.171,0.342,
60,91,,,,,no_o2_crossover_in_bounds
93,67,,,,,no_o2_crossover_in_bounds
18,10,0.0,0.193,0.0965,0.193,
92,13,,,,,no_o1_crossover
49,62,,,,,no_o2_crossover_in_bounds
12,30,,,,,no_o2_crossover_in_bounds
88,38,1.824,9.686,5.755,7.862,
92,16,,,,,no_o1_crossover
61,25,,,,,no_o1_crossover
72,54,,,,,no_o2_crossover_in_bounds
24,56,1.498,10.0,5.749,8.502,
76,60,,,,,no_o1_crossover
8,64,0.0,0.32,0.16,0.32,
16,59,,,,,no_o2_crossover_in_bounds
90,53,,,,,no_o1_crossover
95,21,,,,,no_o1_crossover
70,30,,,,,no_o2_crossover_in_bounds
53,49,0.0,0.394,0.197,0.394,
88,84,,,,,no_o1_crossover
74,17,,,,,no_o1_crossover
77,38,0.0,0.569,0.2845,0.569,
64,81,,,,,no_o2_crossover_in_bounds
28,20,0.0,0.378,0.189,0.378,
2,41,0.0,0.275,0.1375,0.275,
13,31,,,,,no_o1_crossover
12,82,,,,,no_o1_crossover
59,51,,,,,no_o2_crossover_in_bounds
62,60,,,,,no_o1_crossover
0,20,,,,,no_o2_crossover_in_bounds
10,47,,,,,no_o1_crossover
84,97,0.0,0.417,0.2085,0.417,
18,46,0.0,0.337,0.1685,0.337,
70,97,,,,,no_o2_crossover_in_bounds
5,8,,,,,no_o1_crossover
57,82,,,,,no_o1_crossover
70,19,0.0,0.478,0.239,0.478,
43,30,,,,,no_o1_crossover
29,5,,,,,no_o1_crossover
8,77,1.721,10.0,5.8605,8.279,
91,98,,,,,no_o2_crossover_in_bounds
97,86,,,,,no_o1_crossover
78,61,0.0,0.354,0.177,0.354,
5,46,0.0,0.333,0.1665,0.333,
16,88,0.0,0.369,0.1845,0.369,
96,8,,,,,no_o1_crossover
44,13,,,,,no_o1_crossover
78,71,1.528,10.0,5.764,8.472,
62,84,,,,,no_o1_crossover
55,2,,,,,no_o2_crossover_in_bounds
93,73,0.705,10.0,5.3525,9.295,
19,7,0.0,0.467,0.2335,0.467,
71,83,0.0,0.462,0.231,0.462,
54,57,2.828,6.705,4.7665,3.8770000000000002,
29,93,,,,,no_o1_crossover
5,91,1.829,10.0,5.9145,8.171,
14,69,1.693,8.46,5.0765,6.767000000000001,
72,97,1.585,10.0,5.7925,8.415,
17,18,1.922,8.472,5.197,6.55,
17,80,,,,,no_o2_crossover_in_bounds
1,57,,,,,no_o2_crossover_in_bounds
64,35,,,,,no_o1_crossover
67,5,,,,,no_o2_crossover_in_bounds
42,85,,,,,no_o1_crossover
93,15,1.235,10.0,5.6175,8.765,
66,80,0.0,0.243,0.1215,0.243,
8,76,,,,,no_o2_crossover_in_bounds
74,64,,,,,no_o1_crossover
33,73,,,,,no_o1_crossover
59,78,1.674,7.84,4.757,6.166,
22,34,,,,,no_o1_crossover
50,50,,,,,no_o1_crossover
92,94,,,,,no_o1_crossover
41,75,,,,,no_o2_crossover_in_bounds
23,26,1.584,10.0,5.792,8.416,
81,30,1.392,7.722,4.557,6.33,
35,64,,,,,no_o1_crossover
13,56,0.0,0.267,0.1335,0.267,
14,45,0.0,0.385,0.1925,0.385,
24,57,2.318,10.0,6.159,7.682,
63,87,,,,,no_o1_crossover
9,83,,,,,no_o1_crossover
88,7,0.0,0.255,0.1275,0.255,
50,30,,,,,no_o1_crossover
32,78,1.487,10.0,5.7435,8.513,
3,62,0.0,0.211,0.1055,0.211,
74,36,,,,,no_o2_crossover_in_bounds
45,49,,,,,no_o2_crossover_in_bounds
56,4,,,,,no_o1_crossover
14,35,,,,,no_o1_crossover
14,29,0.0,0.174,0.087,0.174,
57,65,,,,,no_o1_crossover
71,25,0.0,0.376,0.188,0.376,
87,22,,,,,no_o2_crossover_in_bounds
18,34,2.041,10.0,6.0205,7.959,
23,64,,,,,no_o2_crossover_in_bounds
93,88,,,,,no_o2_crossover_in_bounds
47,82,,,,,no_o2_crossover_in_bounds
86,70,1.224,10.0,5.612,8.776,
18,49,0.0,0.351,0.1755,0.351,
99,16,,,,,no_o1_crossover
10,28,,,,,no_o1_crossover
76,52,,,,,no_o2_crossover_in_bounds
70,9,,,,,no_o2_crossover_in_bounds
0,25,0.0,0.359,0.1795,0.359,
56,87,,,,,no_o2_crossover_in_bounds
35,3,,,,,no_o1_crossover
81,47,1.876,8.41,5.143,6.534000000000001,
75,65,,,,,no_o1_crossover
19,37,1.637,7.64,4.6385,6.003,
38,19,,,,,no_o2_crossover_in_bounds
44,99,0.0,0.276,0.138,0.276,
78,36,0.0,0.406,0.203,0.406,
43,69,,,,,no_o1_crossover
80,56,0.0,0.782,0.391,0.782,
47,77,1.625,10.0,5.8125,8.375,
73,64,0.0,0.302,0.151,0.302,
59,62,0.0,0.255,0.1275,0.255,
85,24,0.0,0.223,0.1115,0.223,
5,72,0.0,0.494,0.247,0.494,
33,45,0.0,0.506,0.253,0.506,
11,45,0.0,0.279,0.1395,0.279,
48,67,,,,,no_o1_crossover
42,61,,,,,no_o2_crossover_in_bounds
48,10,0.0,0.232,0.116,0.232,
70,72,0.0,0.56,0.28,0.56,
58,96,0.0,0.347,0.1735,0.347,
99,71,,,,,no_o1_crossover
68,98,0.0,0.71,0.355,0.71,
66,86,1.796,10.0,5.898,8.204,
19,20,1.681,6.624,4.1525,4.943,
88,71,,,,,no_o1_crossover
99,12,,,,,no_o2_crossover_in_bounds
42,67,,,,,no_o1_crossover
45,16,,,,,no_o1_crossover
5,5,,,,,no_o1_crossover
52,26,,,,,no_o2_crossover_in_bounds
22,57,1.458,10.0,5.729,8.542,
16,38,,,,,no_o2_crossover_in_bounds
2,60,,,,,no_o2_crossover_in_bounds
57,22,,,,,no_o1_crossover
76,21,1.39,8.746,5.0680000000000005,7.356000000000001,
43,65,,,,,no_o1_crossover
86,18,,,,,no_o1_crossover
7,20,,,,,no_o1_crossover
93,90,,,,,no_o2_crossover_in_bounds
58,63,0.0,0.31,0.155,0.31,
46,87,,,,,no_o1_crossover
43,17,,,,,no_o1_crossover
13,52,,,,,no_o1_crossover
53,10,0.0,0.198,0.099,0.198,
81,31,,,,,no_o2_crossover_in_bounds
94,96,,,,,no_o1_crossover
40,77,1.279,10.0,5.6395,8.721,
84,95,0.0,0.255,0.1275,0.255,
73,95,0.0,0.198,0.099,0.198,
48,35,,,,,no_o1_crossover
57,0,,,,,no_o1_crossover
44,34,,,,,no_o2_crossover_in_bounds
44,58,,,,,no_o2_crossover_in_bounds
0,85,,,,,no_o2_crossover_in_bounds
19,81,1.36,10.0,5.68,8.64,
45,81,1.519,9.433,5.476,7.914,
92,98,,,,,no_o1_crossover
43,61,1.676,9.192,5.434,7.516,
4,51,,,,,no_o1_crossover
36,81,,,,,no_o2_crossover_in_bounds
92,68,,,,,no_o1_crossover
1,48,0.0,0.359,0.1795,0.359,
96,96,,,,,no_o1_crossover
58,44,,,,,no_o2_crossover_in_bounds
92,34,,,,,no_o1_crossover
93,48,0.0,0.41,0.205,0.41,
61,95,0.0,0.473,0.2365,0.473,
16,95,0.0,0.237,0.1185,0.237,
52,53,,,,,no_o1_crossover
3,20,0.0,0.353,0.1765,0.353,
80,44,,,,,no_o1_crossover
19,53,,,,,no_o2_crossover_in_bounds
97,15,,,,,no_o1_crossover
24,75,,,,,no_o2_crossover_in_bounds
77,19,0.0,0.488,0.244,0.488,
31,3,,,,,no_o2_crossover_in_bounds
44,6,,,,,no_o2_crossover_in_bounds
18,75,0.0,0.242,0.121,0.242,
92,49,3.613,8.149,5.880999999999999,4.536,
75,81,,,,,no_o2_crossover_in_bounds
5,62,0.0,0.19,0.095,0.19,
87,84,,,,,no_o1_crossover
26,82,,,,,no_o1_crossover
73,61,0.0,0.32,0.16,0.32,
92,20,,,,,no_o1_crossover
0,11,,,,,no_o1_crossover
80,36,,,,,no_o1_crossover
40,58,,,,,no_o2_crossover_in_bounds
57,52,,,,,no_o1_crossover
61,10,0.0,0.506,0.253,0.506,
86,26,0.0,0.315,0.1575,0.315,
44,87,,,,,no_o2_crossover_in_bounds
71,46,0.0,0.353,0.1765,0.353,
32,33,0.0,0.422,0.211,0.422,
64,80,0.0,0.386,0.193,0.386,
64,3,,,,,no_o1_crossover
74,68,,,,,no_o1_crossover
62,91,,,,,no_o1_crossover
88,11,,,,,no_o1_crossover
86,50,0.0,0.274,0.137,0.274,
88,72,0.0,0.583,0.2915,0.583,
97,52,,,,,no_o2_crossover
97,80,,,,,no_o2_crossover_in_bounds
36,44,,,,,no_o1_crossover
19,2,,,,,no_o2_crossover_in_bounds
47,5,,,,,no_o1_crossover
78,25,0.0,0.365,0.1825,0.365,
67,89,,,,,no_o1_crossover
94,4,,,,,no_o2_crossover_in_bounds
67,20,,,,,no_o2_crossover_in_bounds
67,70,2.519,8.817,5.668,6.298,
14,46,,,,,no_o2_crossover_in_bounds
6,74,0.0,0.221,0.1105,0.221,
4,66,,,,,no_o1_crossover
21,21,,,,,no_o1_crossover
41,8,,,,,no_o1_crossover
48,39,,,,,no_o1_crossover
6,77,,,,,no_o2_crossover_in_bounds
33,77,,,,,no_o1_crossover
78,37,,,,,no_o2_crossover_in_bounds
6,23,0.0,0.316,0.158,0.316,
55,77,,,,,no_o2_crossover_in_bounds
39,27,,,,,no_o2_crossover_in_bounds
7,99,1.79,10.0,5.895,8.21,
7,13,,,,,no_o1_crossover
0,40,,,,,no_o1_crossover
37,10,0.0,0.232,0.116,0.232,
70,69,,,,,no_o2_crossover_in_bounds
72,68,2.493,7.175,4.834,4.682,
91,86,,,,,no_o2_crossover_in_bounds
12,52,,,,,no_o1_crossover
1,23,0.0,0.302,0.151,0.302,
71,97,,,,,no_o2_crossover_in_bounds
29,51,,,,,no_o1_crossover
5,55,,,,,no_o2_crossover_in_bounds
2,23,0.0,0.258,0.129,0.258,
84,86,0.901,10.0,5.4505,9.099,
57,50,,,,,no_o1_crossover
70,6,,,,,no_o2_crossover_in_bounds
18,6,,,,,no_o2_crossover_in_bounds
43,51,,,,,no_o1_crossover
30,2,1.726,10.0,5.8629999999999995,8.274000000000001,
13,30,,,,,no_o2_crossover_in_bounds
38,5,1.798,7.709,4.7535,5.911,
85,84,,,,,no_o2_crossover_in_bounds
84,11,0.573,10.0,5.2865,9.427,
38,2,1.741,6.999,4.37,5.257999999999999,
27,74,0.0,0.279,0.1395,0.279,
44,11,1.865,10.0,5.9325,8.135,
40,7,0.0,0.273,0.1365,0.273,
58,86,2.112,10.0,6.056,7.888,
2,22,0.0,0.289,0.1445,0.289,
16,75,0.0,0.248,0.124,0.248,
78,39,,,,,no_o2_crossover_in_bounds
0,90,0.0,0.358,0.179,0.358,
96,77,,,,,no_o1_crossover
46,90,,,,,no_o1_crossover
2,70,1.196,10.0,5.598,8.804,
96,57,,,,,no_o2_crossover_in_bounds
55,79,0.0,0.254,0.127,0.254,
76,48,0.0,0.294,0.147,0.294,
81,81,,,,,no_o1_crossover
42,47,,,,,no_o2_crossover_in_bounds
44,40,,,,,no_o2_crossover_in_bounds
69,37,,,,,no_o2_crossover_in_bounds
70,51,,,,,no_o2_crossover_in_bounds
40,9,,,,,no_o2_crossover_in_bounds
31,20,0.0,0.306,0.153,0.306,
15,43,0.0,0.32,0.16,0.32,
21,95,0.0,0.231,0.1155,0.231,
97,35,,,,,no_o1_crossover
2,49,0.0,0.41,0.205,0.41,
62,71,,,,,no_o1_crossover
7,24,2.902,5.159,4.0305,2.2569999999999997,
9,34,,,,,no_o1_crossover
25,50,,,,,no_o2_crossover_in_bounds
8,57,0.0,0.343,0.1715,0.343,
52,0,,,,,no_o1_crossover
59,73,1.387,8.173,4.78,6.786,
76,82,0.965,8.691,4.828,7.726000000000001,
25,66,,,,,no_o1_crossover
65,78,,,,,no_o1_crossover
41,89,,,,,no_o1_crossover
7,23,2.397,10.0,6.1985,7.603,
11,37,,,,,no_o2_crossover_in_bounds
82,48,,,,,no_o2_crossover_in_bounds
69,74,0.0,0.205,0.1025,0.205,
29,18,,,,,no_o1_crossover
52,75,,,,,no_o2_crossover_in_bounds
75,13,,,,,no_o1_crossover
41,41,,,,,no_o1_crossover
66,36,0.0,0.305,0.1525,0.305,
96,76,,,,,no_o1_crossover
51,54,0.0,0.16,0.08,0.16,
31,90,,,,,no_o2_crossover_in_bounds
50,77,,,,,no_o1_crossover
44,92,0.0,0.317,0.1585,0.317,
19,73,2.149,10.0,6.0745000000000005,7.851,
70,25,0.0,0.488,0.244,0.488,
54,42,,,,,no_o1_crossover
1,66,,,,,no_o2_crossover_in_bounds
58,38,0.0,0.851,0.4255,0.851,
42,81,,,,,no_o1_crossover
56,78,,,,,no_o1_crossover
22,37,,,,,no_o1_crossover
35,27,0.0,0.163,0.0815,0.163,
46,15,,,,,no_o1_crossover
63,2,,,,,no_o1_crossover
25,12,,,,,no_o1_crossover
14,2,2.249,8.815,5.532,6.565999999999999,
33,13,,,,,no_o1_crossover
71,70,1.254,10.0,5.627,8.746,
77,95,0.0,0.163,0.0815,0.163,
57,7,0.0,0.469,0.2345,0.469,
59,7,0.0,0.245,0.1225,0.245,
0,58,0.0,0.569,0.2845,0.569,
39,48,,,,,no_o2_crossover_in_bounds
68,69,,,,,no_o2_crossover_in_bounds
15,56,0.0,0.287,0.1435,0.287,
89,61,0.0,0.32,0.16,0.32,
0,81,0.0,0.508,0.254,0.508,
15,33,,,,,no_o2_crossover_in_bounds
53,69,,,,,no_o2_crossover_in_bounds
66,2,1.735,6.078,3.9065000000000003,4.343,
46,49,,,,,no_o2_crossover_in_bounds
66,94,,,,,no_o2_crossover_in_bounds
13,6,,,,,no_o2_crossover_in_bounds
13,51,,,,,no_o1_crossover
37,41,0.0,0.401,0.2005,0.401,
99,58,,,,,no_o1_crossover
37,26,,,,,no_o2_crossover_in_bounds
20,81,,,,,no_o2_crossover_in_bounds
8,9,0.0,0.498,0.249,0.498,
75,7,,,,,no_o1_crossover
45,36,3.96,7.808,5.884,3.848,
4,22,,,,,no_o1_crossover
35,26,0.0,0.251,0.1255,0.251,
98,6,,,,,no_o2_crossover_in_bounds
6,40,1.603,7.118,4.3605,5.515000000000001,
47,61,0.0,0.39,0.195,0.39,
39,94,,,,,no_o2_crossover_in_bounds
20,78,,,,,no_o1_crossover
17,58,,,,,no_o1_crossover
28,13,0.0,0.446,0.223,0.446,
69,70,1.726,10.0,5.8629999999999995,8.274000000000001,
16,17,0.0,0.751,0.3755,0.751,
87,24,,,,,no_o2_crossover_in_bounds
61,32,,,,,no_o1_crossover
57,36,,,,,no_o2_crossover_in_bounds
15,74,0.0,0.163,0.0815,0.163,
80,14,,,,,no_o1_crossover
37,42,0.0,0.529,0.2645,0.529,
57,2,,,,,no_o1_crossover
81,98,2.004,9.935,5.9695,7.931000000000001,
83,22,,,,,no_o2_crossover_in_bounds
64,7,0.0,0.379,0.1895,0.379,
45,35,,,,,no_o1_crossover
59,66,1.845,7.985,4.915,6.140000000000001,
17,87,0.0,0.358,0.179,0.358,
16,15,1.362,6.104,3.733,4.742,
36,1,,,,,no_o1_crossover
95,67,,,,,no_o1_crossover
79,31,,,,,no_o1_crossover
31,8,3.187,7.535,5.361,4.348000000000001,
18,62,0.0,0.196,0.098,0.196,
14,42,,,,,no_o2_crossover_in_bounds
61,45,,,,,no_o2_crossover_in_bounds
53,84,,,,,no_o2_crossover_in_bounds
11,54,0.0,0.251,0.1255,0.251,
13,45,,,,,no_o1_crossover
47,48,0.0,0.41,0.205,0.41,
26,16,,,,,no_o1_crossover
60,1,,,,,no_o2_crossover_in_bounds
54,10,,,,,no_o2_crossover
24,34,,,,,no_o1_crossover
35,87,,,,,no_o1_crossover
76,62,0.0,0.196,0.098,0.196,
97,26,,,,,no_o2_crossover_in_bounds
61,13,,,,,no_o1_crossover
68,10,0.0,0.196,0.098,0.196,
86,11,,,,,no_o2_crossover_in_bounds
72,11,2.009,10.0,6.0045,7.991,
20,11,,,,,no_o1_crossover
20,71,,,,,no_o1_crossover
87,38,,,,,no_o2_crossover_in_bounds
24,27,,,,,no_o1_crossover
33,11,,,,,no_o1_crossover
7,70,,,,,no_o1_crossover
97,4,0.0,0.319,0.1595,0.319,
5,79,0.0,0.375,0.1875,0.375,
88,39,,,,,no_o1_crossover
34,63,0.0,0.312,0.156,0.312,
93,98,4.009,7.505,5.757,3.4959999999999996,
7,72,1.488,10.0,5.744,8.512,
70,98,,,,,no_o2_crossover_in_bounds
64,21,,,,,no_o1_crossover
82,61,0.0,0.267,0.1335,0.267,
26,71,,,,,no_o1_crossover
55,74,0.0,0.17,0.085,0.17,
78,79,0.0,0.388,0.194,0.388,
11,31,0.712,10.0,5.356,9.288,
92,37,,,,,no_o1_crossover
27,5,,,,,no_o1_crossover
52,4,,,,,no_o2_crossover_in_bounds
78,96,,,,,no_o2_crossover_in_bounds
33,98,,,,,no_o1_crossover
79,9,,,,,no_o1_crossover
34,92,0.0,0.332,0.166,0.332,
78,88,0.0,0.319,0.1595,0.319,
48,29,0.0,0.267,0.1335,0.267,
13,58,,,,,no_o1_crossover
80,81,,,,,no_o2_crossover_in_bounds
66,20,0.0,0.374,0.187,0.374,
33,31,,,,,no_o1_crossover
33,57,,,,,no_o1_crossover
86,45,0.0,0.302,0.151,0.302,
25,56,0.0,0.376,0.188,0.376,
79,48,,,,,no_o1_crossover
87,95,,,,,no_o2_crossover_in_bounds
92,26,,,,,no_o2_crossover_in_bounds
26,13,,,,,no_o1_crossover
35,46,,,,,no_o2_crossover_in_bounds
53,60,,,,,no_o2_crossover_in_bounds
99,6,,,,,no_o1_crossover
19,84,2.221,9.222,5.7215,7.0009999999999994,
85,59,,,,,no_o2_crossover_in_bounds
2,84,,,,,no_o2_crossover_in_bounds
83,86,,,,,no_o1_crossover
39,8,,,,,no_o2_crossover_in_bounds
57,94,,,,,no_o1_crossover
85,4,0.0,0.339,0.1695,0.339,
64,29,0.0,0.312,0.156,0.312,
49,6,,,,,no_o1_crossover
59,1,1.886,8.519,5.2025,6.633,
5,85,,,,,no_o2_crossover_in_bounds
83,90,0.0,0.204,0.102,0.204,
60,48,0.0,0.265,0.1325,0.265,
15,98,,,,,no_o2_crossover_in_bounds
92,73,,,,,no_o1_crossover
56,55,,,,,no_o1_crossover
85,16,,,,,no_o1_crossover
23,60,,,,,no_o1_crossover
41,94,,,,,no_o1_crossover
36,72,,,,,no_o2_crossover_in_bounds
74,76,,,,,no_o1_crossover
77,59,,,,,no_o2_crossover_in_bounds
55,0,,,,,no_o2_crossover_in_bounds
63,44,,,,,no_o1_crossover
93,12,,,,,no_o2_crossover_in_bounds
96,20,,,,,no_o1_crossover
76,6,0.0,0.796,0.398,0.796,
66,12,0.0,0.356,0.178,0.356,
79,78,,,,,no_o1_crossover
30,7,0.0,0.267,0.1335,0.267,
89,11,1.829,8.381,5.105,6.5520000000000005,
96,90,,,,,no_o1_crossover
14,25,,,,,no_o2_crossover_in_bounds
89,91,,,,,no_o2_crossover_in_bounds
58,42,,,,,no_o1_crossover
32,86,1.788,10.0,5.894,8.212,
29,81,,,,,no_o1_crossover
79,6,,,,,no_o1_crossover
25,41,0.0,0.287,0.1435,0.287,
43,44,,,,,no_o1_crossover
37,91,1.941,7.729,4.835,5.788,
81,19,,,,,no_o2_crossover_in_bounds
99,13,,,,,no_o1_crossover
98,50,0.0,0.365,0.1825,0.365,
18,42,0.0,0.482,0.241,0.482,
91,9,0.0,0.433,0.2165,0.433,
20,17,,,,,no_o1_crossover
77,7,0.0,0.227,0.1135,0.227,
74,86,,,,,no_o1_crossover
79,50,,,,,no_o2_crossover_in_bounds
71,5,,,,,no_o2_crossover_in_bounds
82,66,3.579,10.0,6.7895,6.420999999999999,
87,68,,,,,no_o1_crossover
95,36,,,,,no_o2_crossover_in_bounds
33,3,,,,,no_o1_crossover
61,62,0.0,0.494,0.247,0.494,
58,56,0.0,0.303,0.1515,0.303,
4,39,,,,,no_o1_crossover
37,79,0.0,0.414,0.207,0.414,
96,29,0.0,0.251,0.1255,0.251,
84,37,0.0,0.635,0.3175,0.635,
72,8,2.095,10.0,6.0475,7.904999999999999,
50,92,0.754,10.0,5.377,9.246,
6,5,1.666,9.014,5.34,7.347999999999999,
75,64,,,,,no_o1_crossover
56,15,,,,,no_o1_crossover
93,5,1.415,10.0,5.7075,8.585,
84,10,0.0,0.199,0.0995,0.199,
62,65,,,,,no_o1_crossover
24,46,,,,,no_o2_crossover_in_bounds
71,82,,,,,no_o2_crossover_in_bounds
67,49,0.0,0.432,0.216,0.432,
57,4,,,,,no_o2_crossover_in_bounds
73,32,,,,,no_o2_crossover_in_bounds
52,55,,,,,no_o1_crossover
37,96,,,,,no_o2_crossover_in_bounds
18,63,0.0,0.27,0.135,0.27,
42,62,0.0,0.185,0.0925,0.185,
16,74,0.0,0.185,0.0925,0.185,
15,66,,,,,no_o2_crossover_in_bounds
28,75,0.0,0.215,0.1075,0.215,
67,21,,,,,no_o2_crossover_in_bounds
24,23,1.646,10.0,5.823,8.354,
44,4,0.0,0.362,0.181,0.362,
24,17,,,,,no_o1_crossover
82,17,,,,,no_o2_crossover_in_bounds
66,23,0.0,0.199,0.0995,0.199,
14,57,,,,,no_o2_crossover_in_bounds
52,45,,,,,no_o1_crossover
84,52,0.0,0.422,0.211,0.422,
41,30,,,,,no_o1_crossover
80,35,,,,,no_o1_crossover
36,52,,,,,no_o1_crossover
22,78,,,,,no_o1_crossover
52,60,,,,,no_o1_crossover
73,51,2.789,7.742,5.2655,4.952999999999999,
52,58,,,,,no_o1_crossover
36,55,,,,,no_o1_crossover
90,19,,,,,no_o1_crossover
6,81,,,,,no_o2_crossover_in_bounds
90,13,,,,,no_o1_crossover
46,59,,,,,no_o1_crossover
63,54,0.0,0.516,0.258,0.516,
53,6,,,,,no_o2_crossover_in_bounds
60,54,0.0,0.216,0.108,0.216,
96,43,0.0,0.501,0.2505,0.501,
90,57,,,,,no_o2_crossover_in_bounds
49,64,1.387,8.694,5.040500000000001,7.307,
33,30,,,,,no_o1_crossover
99,20,,,,,no_o1_crossover
36,49,,,,,no_o2_crossover_in_bounds
64,78,,,,,no_o1_crossover
50,74,,,,,no_o2_crossover_in_bounds
67,28,1.255,8.873,5.064,7.617999999999999,
18,14,,,,,no_o2_crossover_in_bounds
85,76,,,,,no_o1_crossover
74,33,,,,,no_o1_crossover
28,72,0.0,0.554,0.277,0.554,
35,79,,,,,no_o1_crossover
40,87,0.0,0.318,0.159,0.318,
19,56,0.0,0.606,0.303,0.606,
66,25,0.0,0.453,0.2265,0.453,
1,81,,,,,no_o2_crossover_in_bounds
3,84,3.295,9.91,6.6025,6.615,
64,57,0.0,0.6,0.3,0.6,
96,51,,,,,no_o1_crossover
99,14,,,,,no_o1_crossover
84,48,0.0,0.357,0.1785,0.357,
29,95,4.433,6.674,5.5535,2.2410000000000005,
78,42,,,,,no_o2_crossover_in_bounds
6,42,,,,,no_o2_crossover_in_bounds
46,25,,,,,no_o1_crossover
87,50,,,,,no_o2_crossover_in_bounds
79,60,,,,,no_o1_crossover
85,9,,,,,no_o1_crossover
99,5,,,,,no_o1_crossover
97,82,,,,,no_o1_crossover
72,64,1.663,10.0,5.8315,8.337,
96,41,,,,,no_o1_crossover
61,72,0.0,0.795,0.3975,0.795,
90,37,,,,,no_o1_crossover
72,71,2.292,10.0,6.146,7.708,
78,28,,,,,no_o2_crossover_in_bounds
78,9,0.0,0.521,0.2605,0.521,
